L_kpc	mDM_GeV	R_GV	flux
1	10.94	8.89420728e+00	1.28559080e-15
1	10.94	9.05415657e+00	6.75403639e-16
1	10.94	9.21698231e+00	3.52939575e-16
1	10.94	9.38273624e+00	1.83430034e-16
1	10.94	9.55147100e+00	9.48047900e-17
1	10.94	9.72324022e+00	4.87232940e-17
1	10.94	9.89809845e+00	2.48969882e-17
1	10.94	1.00761012e+01	0.00000000e+00
1	10.94	1.02573052e+01	0.00000000e+00
1	10.94	1.04417678e+01	0.00000000e+00
1	10.94	1.06295477e+01	0.00000000e+00
1	10.94	1.08207045e+01	0.00000000e+00
1	10.94	1.10152990e+01	0.00000000e+00
1	10.94	1.12133931e+01	0.00000000e+00
1	10.94	1.14150495e+01	0.00000000e+00
1	10.94	1.16203324e+01	0.00000000e+00
1	10.94	1.18293071e+01	0.00000000e+00
1	10.94	1.20420399e+01	0.00000000e+00
1	10.94	1.22585983e+01	0.00000000e+00
1	10.94	1.24790512e+01	0.00000000e+00
1	10.94	1.27034687e+01	0.00000000e+00
1	10.94	1.29319220e+01	0.00000000e+00
1	10.94	1.31644836e+01	0.00000000e+00
1	10.94	1.34012276e+01	0.00000000e+00
1	10.94	1.36422290e+01	0.00000000e+00
1	10.94	1.38875645e+01	0.00000000e+00
1	10.94	1.41373120e+01	0.00000000e+00
1	10.94	1.43915509e+01	0.00000000e+00
1	10.94	1.46503618e+01	0.00000000e+00
1	10.94	1.49138271e+01	0.00000000e+00
1	10.94	1.51820305e+01	0.00000000e+00
1	10.94	1.54550570e+01	0.00000000e+00
1	10.94	1.57329936e+01	0.00000000e+00
1	10.94	1.60159284e+01	0.00000000e+00
1	10.94	1.63039515e+01	0.00000000e+00
1	10.94	1.65971541e+01	0.00000000e+00
1	10.94	1.68956296e+01	0.00000000e+00
1	10.94	1.71994728e+01	0.00000000e+00
1	10.94	1.75087801e+01	0.00000000e+00
1	10.94	1.78236499e+01	0.00000000e+00
1	10.94	1.81441821e+01	0.00000000e+00
1	10.94	1.84704786e+01	0.00000000e+00
1	10.94	1.88026431e+01	0.00000000e+00
1	10.94	1.91407811e+01	0.00000000e+00
1	10.94	1.94850000e+01	0.00000000e+00
1	10.94	1.98354092e+01	0.00000000e+00
1	10.94	2.01921200e+01	0.00000000e+00
1	10.94	2.05552457e+01	0.00000000e+00
1	10.94	2.09249017e+01	0.00000000e+00
1	10.94	2.13012054e+01	0.00000000e+00
1	10.94	2.16842764e+01	0.00000000e+00
1	10.94	2.20742363e+01	0.00000000e+00
1	10.94	2.24712091e+01	0.00000000e+00
1	10.94	2.28753209e+01	0.00000000e+00
1	10.94	2.32867000e+01	0.00000000e+00
1	10.94	2.37054772e+01	0.00000000e+00
1	10.94	2.41317855e+01	0.00000000e+00
1	10.94	2.45657603e+01	0.00000000e+00
1	10.94	2.50075395e+01	0.00000000e+00
1	10.94	2.54572635e+01	0.00000000e+00
1	10.94	2.59150750e+01	0.00000000e+00
1	10.94	2.63811197e+01	0.00000000e+00
1	10.94	2.68555455e+01	0.00000000e+00
1	10.94	2.73385031e+01	0.00000000e+00
1	10.94	2.78301461e+01	0.00000000e+00
1	10.94	2.83306305e+01	0.00000000e+00
1	10.94	2.88401154e+01	0.00000000e+00
1	10.94	2.93587626e+01	0.00000000e+00
1	10.94	2.98867369e+01	0.00000000e+00
1	10.94	3.04242061e+01	0.00000000e+00
1	10.94	3.09713409e+01	0.00000000e+00
1	10.94	3.15283151e+01	0.00000000e+00
1	10.94	3.20953056e+01	0.00000000e+00
1	10.94	3.26724927e+01	0.00000000e+00
1	10.94	3.32600596e+01	0.00000000e+00
1	10.94	3.38581930e+01	0.00000000e+00
1	10.94	3.44670830e+01	0.00000000e+00
1	10.94	3.50869230e+01	0.00000000e+00
1	10.94	3.57179100e+01	0.00000000e+00
1	10.94	3.63602442e+01	0.00000000e+00
1	10.94	3.70141300e+01	0.00000000e+00
1	10.94	3.76797749e+01	0.00000000e+00
1	10.94	3.83573904e+01	0.00000000e+00
1	10.94	3.90471919e+01	0.00000000e+00
1	10.94	3.97493984e+01	0.00000000e+00
1	10.94	4.04642331e+01	0.00000000e+00
1	10.94	4.11919231e+01	0.00000000e+00
1	10.94	4.19326995e+01	0.00000000e+00
1	10.94	4.26867977e+01	0.00000000e+00
1	10.94	4.34544572e+01	0.00000000e+00
1	10.94	4.42359219e+01	0.00000000e+00
1	10.94	4.50314402e+01	0.00000000e+00
1	10.94	4.58412647e+01	0.00000000e+00
1	10.94	4.66656526e+01	0.00000000e+00
1	10.94	4.75048660e+01	0.00000000e+00
1	10.94	4.83591715e+01	0.00000000e+00
1	10.94	4.92288403e+01	0.00000000e+00
1	10.94	5.01141489e+01	0.00000000e+00
1	10.94	5.10153785e+01	0.00000000e+00
1	10.94	5.19328153e+01	0.00000000e+00
1	10.94	5.28667509e+01	0.00000000e+00
1	10.94	5.38174820e+01	0.00000000e+00
1	10.94	5.47853105e+01	0.00000000e+00
1	10.94	5.57705441e+01	0.00000000e+00
1	10.94	5.67734956e+01	0.00000000e+00
1	10.94	5.77944838e+01	0.00000000e+00
1	10.94	5.88338329e+01	0.00000000e+00
1	10.94	5.98918732e+01	0.00000000e+00
1	10.94	6.09689408e+01	0.00000000e+00
1	10.94	6.20653779e+01	0.00000000e+00
1	10.94	6.31815328e+01	0.00000000e+00
1	10.94	6.43177601e+01	0.00000000e+00
1	10.94	6.54744208e+01	0.00000000e+00
1	10.94	6.66518823e+01	0.00000000e+00
1	10.94	6.78505188e+01	0.00000000e+00
1	10.94	6.90707110e+01	0.00000000e+00
1	10.94	7.03128465e+01	0.00000000e+00
1	10.94	7.15773200e+01	0.00000000e+00
1	10.94	7.28645333e+01	0.00000000e+00
1	10.94	7.41748952e+01	0.00000000e+00
1	10.94	7.55088220e+01	0.00000000e+00
1	10.94	7.68667375e+01	0.00000000e+00
1	10.94	7.82490732e+01	0.00000000e+00
1	10.94	7.96562682e+01	0.00000000e+00
1	10.94	8.10887695e+01	0.00000000e+00
1	10.94	8.25470322e+01	0.00000000e+00
1	10.94	8.40315196e+01	0.00000000e+00
1	10.94	8.55427034e+01	0.00000000e+00
1	10.94	8.70810636e+01	0.00000000e+00
1	10.94	8.86470890e+01	0.00000000e+00
1	10.94	9.02412770e+01	0.00000000e+00
1	10.94	9.18641342e+01	0.00000000e+00
1	10.94	9.35161760e+01	0.00000000e+00
1	10.94	9.51979275e+01	0.00000000e+00
1	10.94	9.69099227e+01	0.00000000e+00
1	10.94	9.86527057e+01	0.00000000e+00
1	10.94	1.00426830e+02	0.00000000e+00
1	10.94	1.02232860e+02	0.00000000e+00
1	10.94	1.04071368e+02	0.00000000e+00
1	10.94	1.05942939e+02	0.00000000e+00
1	10.94	1.07848167e+02	0.00000000e+00
1	10.94	1.09787659e+02	0.00000000e+00
1	10.94	1.11762029e+02	0.00000000e+00
1	10.94	1.13771905e+02	0.00000000e+00
1	10.94	1.15817926e+02	0.00000000e+00
1	10.94	1.17900742e+02	0.00000000e+00
1	10.94	1.20021014e+02	0.00000000e+00
1	10.94	1.22179416e+02	0.00000000e+00
1	10.94	1.24376634e+02	0.00000000e+00
1	10.94	1.26613366e+02	0.00000000e+00
1	10.94	1.28890322e+02	0.00000000e+00
1	10.94	1.31208225e+02	0.00000000e+00
1	10.94	1.33567813e+02	0.00000000e+00
1	10.94	1.35969834e+02	0.00000000e+00
1	10.94	1.38415053e+02	0.00000000e+00
1	10.94	1.40904245e+02	0.00000000e+00
1	10.94	1.43438201e+02	0.00000000e+00
1	10.94	1.46017727e+02	0.00000000e+00
1	10.94	1.48643642e+02	0.00000000e+00
1	10.94	1.51316780e+02	0.00000000e+00
1	10.94	1.54037990e+02	0.00000000e+00
1	10.94	1.56808138e+02	0.00000000e+00
1	10.94	1.59628103e+02	0.00000000e+00
1	10.94	1.62498780e+02	0.00000000e+00
1	10.94	1.65421083e+02	0.00000000e+00
1	10.94	1.68395939e+02	0.00000000e+00
1	10.94	1.71424293e+02	0.00000000e+00
1	10.94	1.74507108e+02	0.00000000e+00
1	10.94	1.77645362e+02	0.00000000e+00
1	10.94	1.80840054e+02	0.00000000e+00
1	10.94	1.84092197e+02	0.00000000e+00
1	10.94	1.87402826e+02	0.00000000e+00
1	10.94	1.90772991e+02	0.00000000e+00
1	10.94	1.94203764e+02	0.00000000e+00
1	10.94	1.97696234e+02	0.00000000e+00
1	10.94	2.01251511e+02	0.00000000e+00
1	10.94	2.04870725e+02	0.00000000e+00
1	10.94	2.08555025e+02	0.00000000e+00
1	10.94	2.12305581e+02	0.00000000e+00
1	10.94	2.16123586e+02	0.00000000e+00
1	10.94	2.20010252e+02	0.00000000e+00
1	10.94	2.23966814e+02	0.00000000e+00
1	10.94	2.27994529e+02	0.00000000e+00
1	10.94	2.32094677e+02	0.00000000e+00
1	10.94	2.36268560e+02	0.00000000e+00
1	10.94	2.40517504e+02	0.00000000e+00
1	10.94	2.44842859e+02	0.00000000e+00
1	10.94	2.49245999e+02	0.00000000e+00
1	10.94	2.53728323e+02	0.00000000e+00
1	10.94	2.58291255e+02	0.00000000e+00
1	10.94	2.62936245e+02	0.00000000e+00
1	10.94	2.67664768e+02	0.00000000e+00
1	10.94	2.72478327e+02	0.00000000e+00
1	10.94	2.77378450e+02	0.00000000e+00
1	10.94	2.82366696e+02	0.00000000e+00
1	10.94	2.87444647e+02	0.00000000e+00
1	10.94	2.92613918e+02	0.00000000e+00
1	10.94	2.97876150e+02	0.00000000e+00
1	10.94	3.03233017e+02	0.00000000e+00
1	10.94	3.08686218e+02	0.00000000e+00
1	10.94	3.14237488e+02	0.00000000e+00
1	10.94	3.19888588e+02	0.00000000e+00
1	10.94	3.25641316e+02	0.00000000e+00
1	10.94	3.31497498e+02	0.00000000e+00
1	10.94	3.37458995e+02	0.00000000e+00
1	10.94	3.43527701e+02	0.00000000e+00
1	10.94	3.49705543e+02	0.00000000e+00
1	10.94	3.55994485e+02	0.00000000e+00
1	10.94	3.62396524e+02	0.00000000e+00
1	10.94	3.68913695e+02	0.00000000e+00
1	10.94	3.75548067e+02	0.00000000e+00
1	10.94	3.82301749e+02	0.00000000e+00
1	10.94	3.89176886e+02	0.00000000e+00
1	10.94	3.96175662e+02	0.00000000e+00
1	10.94	4.03300301e+02	0.00000000e+00
1	10.94	4.10553066e+02	0.00000000e+00
1	10.94	4.17936262e+02	0.00000000e+00
1	10.94	4.25452233e+02	0.00000000e+00
1	10.94	4.33103368e+02	0.00000000e+00
1	10.94	4.40892098e+02	0.00000000e+00
1	10.94	4.48820896e+02	0.00000000e+00
1	10.94	4.56892282e+02	0.00000000e+00
1	10.94	4.65108821e+02	0.00000000e+00
1	10.94	4.73473122e+02	0.00000000e+00
1	10.94	4.81987842e+02	0.00000000e+00
1	10.94	4.90655687e+02	0.00000000e+00
1	10.94	4.99479411e+02	0.00000000e+00
1	10.94	5.08461817e+02	0.00000000e+00
1	10.94	5.17605757e+02	0.00000000e+00
1	10.94	5.26914139e+02	0.00000000e+00
1	10.94	5.36389918e+02	0.00000000e+00
1	10.94	5.46036104e+02	0.00000000e+00
1	10.94	5.55855764e+02	0.00000000e+00
1	10.94	5.65852015e+02	0.00000000e+00
1	10.94	5.76028035e+02	0.00000000e+00
1	10.94	5.86387055e+02	0.00000000e+00
1	10.94	5.96932368e+02	0.00000000e+00
1	10.94	6.07667322e+02	0.00000000e+00
1	10.94	6.18595328e+02	0.00000000e+00
1	10.94	6.29719859e+02	0.00000000e+00
1	10.94	6.41044448e+02	0.00000000e+00
1	10.94	6.52572693e+02	0.00000000e+00
1	10.94	6.64308257e+02	0.00000000e+00
1	10.94	6.76254868e+02	0.00000000e+00
1	10.94	6.88416321e+02	0.00000000e+00
1	10.94	7.00796480e+02	0.00000000e+00
1	10.94	7.13399278e+02	0.00000000e+00
1	10.94	7.26228719e+02	0.00000000e+00
1	10.94	7.39288879e+02	0.00000000e+00
1	10.94	7.52583906e+02	0.00000000e+00
1	10.94	7.66118025e+02	0.00000000e+00
1	10.94	7.79895536e+02	0.00000000e+00
1	10.94	7.93920814e+02	0.00000000e+00
1	10.94	8.08198317e+02	0.00000000e+00
1	10.94	8.22732580e+02	0.00000000e+00
1	10.94	8.37528220e+02	0.00000000e+00
1	10.94	8.52589938e+02	0.00000000e+00
1	10.94	8.67922519e+02	0.00000000e+00
1	10.94	8.83530834e+02	0.00000000e+00
1	10.94	8.99419842e+02	0.00000000e+00
1	10.94	9.15594590e+02	0.00000000e+00
1	10.94	9.32060218e+02	0.00000000e+00
1	10.94	9.48821955e+02	0.00000000e+00
1	10.94	9.65885128e+02	0.00000000e+00
1	10.94	9.83255157e+02	0.00000000e+00
1	10.94	1.00093756e+03	0.00000000e+00
1	25.07	1.37331724e-01	6.77209007e-06
1	25.07	1.39801434e-01	7.13553963e-06
1	25.07	1.42315558e-01	7.51828821e-06
1	25.07	1.44874895e-01	7.92134391e-06
1	25.07	1.47480258e-01	8.34576608e-06
1	25.07	1.50132474e-01	8.79266788e-06
1	25.07	1.52832387e-01	9.26321890e-06
1	25.07	1.55580853e-01	9.75864784e-06
1	25.07	1.58378747e-01	1.02802454e-05
1	25.07	1.61226957e-01	1.08293673e-05
1	25.07	1.64126387e-01	1.14074372e-05
1	25.07	1.67077960e-01	1.20159503e-05
1	25.07	1.70082612e-01	1.26564763e-05
1	25.07	1.73141299e-01	1.33306632e-05
1	25.07	1.76254991e-01	1.40402409e-05
1	25.07	1.79424679e-01	1.47870250e-05
1	25.07	1.82651369e-01	1.55729210e-05
1	25.07	1.85936087e-01	1.63999280e-05
1	25.07	1.89279875e-01	1.72701436e-05
1	25.07	1.92683796e-01	1.81857678e-05
1	25.07	1.96148932e-01	1.91491081e-05
1	25.07	1.99676383e-01	2.01625840e-05
1	25.07	2.03267270e-01	2.12285528e-05
1	25.07	2.06922734e-01	2.23493550e-05
1	25.07	2.10643936e-01	2.35276765e-05
1	25.07	2.14432059e-01	2.47663208e-05
1	25.07	2.18288306e-01	2.60682149e-05
1	25.07	2.22213901e-01	2.74364143e-05
1	25.07	2.26210092e-01	2.88741063e-05
1	25.07	2.30278150e-01	3.03846144e-05
1	25.07	2.34419365e-01	3.19714034e-05
1	25.07	2.38635054e-01	3.36380827e-05
1	25.07	2.42926555e-01	3.53884114e-05
1	25.07	2.47295234e-01	3.72263020e-05
1	25.07	2.51742476e-01	3.91558252e-05
1	25.07	2.56269696e-01	4.11812135e-05
1	25.07	2.60878331e-01	4.33068645e-05
1	25.07	2.65569845e-01	4.55373458e-05
1	25.07	2.70345730e-01	4.78773979e-05
1	25.07	2.75207502e-01	5.03319378e-05
1	25.07	2.80156706e-01	5.29060623e-05
1	25.07	2.85194914e-01	5.56050509e-05
1	25.07	2.90323726e-01	5.84343678e-05
1	25.07	2.95544773e-01	6.13996644e-05
1	25.07	3.00859713e-01	6.45067807e-05
1	25.07	3.06270234e-01	6.77617465e-05
1	25.07	3.11778056e-01	7.11707818e-05
1	25.07	3.17384927e-01	7.47402960e-05
1	25.07	3.23092630e-01	7.84768806e-05
1	25.07	3.28902978e-01	8.23873066e-05
1	25.07	3.34817816e-01	8.64785239e-05
1	25.07	3.40839024e-01	9.07576561e-05
1	25.07	3.46968515e-01	9.52319942e-05
1	25.07	3.53208235e-01	9.99089883e-05
1	25.07	3.59560168e-01	1.04796238e-04
1	25.07	3.66026331e-01	1.09901481e-04
1	25.07	3.72608778e-01	1.15232577e-04
1	25.07	3.79309601e-01	1.20797486e-04
1	25.07	3.86130928e-01	1.26604247e-04
1	25.07	3.93074927e-01	1.32660962e-04
1	25.07	4.00143804e-01	1.38975767e-04
1	25.07	4.07339804e-01	1.45556805e-04
1	25.07	4.14665214e-01	1.52412187e-04
1	25.07	4.22122360e-01	1.59549906e-04
1	25.07	4.29713613e-01	1.66977437e-04
1	25.07	4.37441382e-01	1.74701764e-04
1	25.07	4.45308125e-01	1.82729389e-04
1	25.07	4.53316339e-01	1.91066223e-04
1	25.07	4.61468569e-01	1.99717437e-04
1	25.07	4.69767406e-01	2.08688241e-04
1	25.07	4.78215484e-01	2.17986398e-04
1	25.07	4.86815489e-01	2.27620754e-04
1	25.07	4.95570152e-01	2.37600856e-04
1	25.07	5.04482256e-01	2.47937132e-04
1	25.07	5.13554630e-01	2.58639994e-04
1	25.07	5.22790158e-01	2.69716951e-04
1	25.07	5.32191773e-01	2.81174532e-04
1	25.07	5.41762462e-01	2.93018876e-04
1	25.07	5.51505266e-01	3.05255723e-04
1	25.07	5.61423281e-01	3.17890852e-04
1	25.07	5.71519656e-01	3.30930043e-04
